activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class,outside_range
Unknown,Other,0,False,1526332098,561480000.0,0,8,not locked,0,Monday,1328,2018-05-14 22:08:18+00:00,awake,0
Unknown,House,0,False,1526332128,561480000.0,3780,8,not locked,0,Monday,1328,2018-05-14 22:08:48+00:00,awake,0
Exercise,House,0,False,1526332158,561420000.0,3780,8,not locked,0,Monday,1329,2018-05-14 22:09:18+00:00,awake,0
Exercise,House,0,False,1526332188,561420000.0,32648,8,locked,0,Monday,1329,2018-05-14 22:09:48+00:00,awake,0
Exercise,House,0,False,1526332219,561360000.0,32648,8,locked,0,Monday,1330,2018-05-14 22:10:19+00:00,awake,0
Unknown,House,0,False,1526332286,561300000.0,30816,8,locked,0,Monday,1331,2018-05-14 22:11:26+00:00,awake,0
Exercise,House,0,False,1526332316,561300000.0,30778,8,locked,0,Monday,1331,2018-05-14 22:11:56+00:00,awake,0
Exercise,House,0,False,1526332360,561240000.0,30778,8,locked,0,Monday,1332,2018-05-14 22:12:40+00:00,awake,0
Unknown,House,0,False,1526332390,561180000.0,27467,8,locked,0,Monday,1333,2018-05-14 22:13:10+00:00,awake,0
Exercise,House,0,False,1526332427,561180000.0,27467,0,locked,0,Monday,1333,2018-05-14 22:13:47+00:00,awake,0
Exercise,House,0,False,1526332457,561120000.0,5988,0,locked,0,Monday,1334,2018-05-14 22:14:17+00:00,awake,0
Exercise,House,0,False,1526332487,561120000.0,5988,8,not locked,0,Monday,1334,2018-05-14 22:14:47+00:00,awake,0
Exercise,House,0,False,1526332517,561060000.0,32767,0,locked,0,Monday,1335,2018-05-14 22:15:17+00:00,awake,0
Exercise,House,0,False,1526332547,561060000.0,32767,0,locked,0,Monday,1335,2018-05-14 22:15:47+00:00,awake,0
Unknown,House,0,False,1526332577,561000000.0,9224,0,locked,0,Monday,1336,2018-05-14 22:16:17+00:00,awake,0
Unknown,House,0,False,1526332625,560940000.0,9224,0,locked,0,Monday,1337,2018-05-14 22:17:05+00:00,awake,0
Unknown,House,0,False,1526332655,560940000.0,9644,0,locked,0,Monday,1337,2018-05-14 22:17:35+00:00,awake,0
Unknown,House,0,False,1526332704,560880000.0,9644,0,locked,0,Monday,1338,2018-05-14 22:18:24+00:00,awake,0
Unknown,House,0,False,1526332734,560880000.0,8918,0,locked,0,Monday,1338,2018-05-14 22:18:54+00:00,awake,0
Unknown,House,0,False,1526332781,560820000.0,8918,0,locked,0,Monday,1339,2018-05-14 22:19:41+00:00,awake,0
Unknown,House,0,False,1526332811,560760000.0,8852,0,locked,0,Monday,1340,2018-05-14 22:20:11+00:00,awake,0
Unknown,House,0,False,1526332861,560700000.0,8852,0,locked,0,Monday,1341,2018-05-14 22:21:01+00:00,awake,0
Unknown,House,0,False,1526332891,560700000.0,9116,0,locked,0,Monday,1341,2018-05-14 22:21:31+00:00,awake,0
Unknown,House,0,False,1526332933,560640000.0,9116,0,locked,0,Monday,1342,2018-05-14 22:22:13+00:00,awake,0
Unknown,Other,0,False,1526332993,560580000.0,30265,8,not locked,0,Monday,1343,2018-05-14 22:23:13+00:00,awake,0
Exercise,Other,0,False,1526333023,560580000.0,20054,8,not locked,0,Monday,1343,2018-05-14 22:23:43+00:00,awake,0
Exercise,Other,0,False,1526333053,560520000.0,20054,8,not locked,0,Monday,1344,2018-05-14 22:24:13+00:00,awake,0
Exercise,Other,0,False,1526333114,560460000.0,30158,8,locked,0,Monday,1345,2018-05-14 22:25:14+00:00,awake,0
Exercise,House,0,False,1526333144,560460000.0,12401,8,locked,0,Monday,1345,2018-05-14 22:25:44+00:00,awake,0
Still,House,0,False,1526333178,560400000.0,12401,8,locked,0,Monday,1346,2018-05-14 22:26:18+00:00,awake,0
Unknown,House,0,False,1526333208,560400000.0,24390,8,locked,0,Monday,1346,2018-05-14 22:26:48+00:00,awake,0
Exercise,House,0,False,1526333239,560340000.0,24390,8,locked,0,Monday,1347,2018-05-14 22:27:19+00:00,awake,0
Exercise,House,0,False,1526333329,560280000.0,19886,8,not locked,0,Monday,1348,2018-05-14 22:28:49+00:00,awake,0
Exercise,House,0,False,1526333359,560220000.0,19886,8,locked,0,Monday,1349,2018-05-14 22:29:19+00:00,awake,0
Exercise,House,0,False,1526333389,560220000.0,21302,8,locked,0,Monday,1349,2018-05-14 22:29:49+00:00,awake,0
Exercise,House,0,False,1526333419,560160000.0,21302,8,locked,0,Monday,1350,2018-05-14 22:30:19+00:00,awake,0
Unknown,Other,0,False,1526333449,560160000.0,27184,8,locked,0,Monday,1350,2018-05-14 22:30:49+00:00,awake,0
Still,Other,0,False,1526333494,560100000.0,27184,8,locked,0,Monday,1351,2018-05-14 22:31:34+00:00,awake,0
Exercise,Other,0,False,1526333524,560040000.0,27515,8,locked,0,Monday,1352,2018-05-14 22:32:04+00:00,awake,0
Exercise,Other,0,False,1526333568,560040000.0,27515,8,locked,0,Monday,1352,2018-05-14 22:32:48+00:00,awake,0
Unknown,Other,0,False,1526333598,559980000.0,25575,8,locked,0,Monday,1353,2018-05-14 22:33:18+00:00,awake,0
Exercise,Other,0,False,1526333685,559920000.0,32296,8,locked,0,Monday,1354,2018-05-14 22:34:45+00:00,awake,0
Unknown,Other,0,False,1526333737,559860000.0,32296,8,locked,0,Monday,1355,2018-05-14 22:35:37+00:00,awake,0
