activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,sleep_time,wakeup_time,time_sleeping,timestamp_text,class
Still,House,0,False,1526319366,-1.0,24690,8,locked,0,Monday,1116,330,660,19800,2018-05-14 18:36:06+00:00,awake
Still,House,0,False,1526319396,-1.0,24690,8,not locked,0,Monday,1116,330,660,19800,2018-05-14 18:36:36+00:00,awake
Still,House,0,False,1526319426,-1.0,14822,8,not locked,0,Monday,1117,330,660,19800,2018-05-14 18:37:06+00:00,awake
Still,House,0,False,1526319456,-1.0,14822,8,not locked,0,Monday,1117,330,660,19800,2018-05-14 18:37:36+00:00,awake
Still,House,0,False,1526319487,-1.0,7431,0,locked,0,Monday,1118,330,660,19800,2018-05-14 18:38:07+00:00,awake
Still,House,0,False,1526319635,-1.0,20906,0,locked,0,Monday,1120,330,660,19800,2018-05-14 18:40:35+00:00,awake
Exercise,House,0,False,1526319682,-1.0,20906,0,locked,0,Monday,1121,330,660,19800,2018-05-14 18:41:22+00:00,awake
Unknown,House,0,False,1526319712,-1.0,21010,0,locked,0,Monday,1121,330,660,19800,2018-05-14 18:41:52+00:00,awake
Exercise,Other,0,False,1526319748,-1.0,21010,0,locked,0,Monday,1122,330,660,19800,2018-05-14 18:42:28+00:00,awake
Still,Other,0,False,1526319778,-1.0,1962,0,locked,0,Monday,1122,330,660,19800,2018-05-14 18:42:58+00:00,awake
Still,House,0,False,1526319808,-1.0,1962,8,locked,0,Monday,1123,330,660,19800,2018-05-14 18:43:28+00:00,awake
Still,Other,0,False,1526319838,-1.0,17906,8,locked,0,Monday,1123,330,660,19800,2018-05-14 18:43:58+00:00,awake
Still,Other,0,False,1526319868,-1.0,17906,8,locked,0,Monday,1124,330,660,19800,2018-05-14 18:44:28+00:00,awake
Still,Other,0,False,1526319898,-1.0,12582,8,locked,0,Monday,1124,330,660,19800,2018-05-14 18:44:58+00:00,awake
Still,Other,0,False,1526319928,-1.0,12582,8,locked,0,Monday,1125,330,660,19800,2018-05-14 18:45:28+00:00,awake
Still,Other,0,False,1526319959,-1.0,4885,8,locked,0,Monday,1125,330,660,19800,2018-05-14 18:45:59+00:00,awake
Still,Other,0,False,1526319989,-1.0,4885,8,locked,0,Monday,1126,330,660,19800,2018-05-14 18:46:29+00:00,awake
Still,Other,0,False,1526320019,-1.0,4384,8,locked,0,Monday,1126,330,660,19800,2018-05-14 18:46:59+00:00,awake
Still,House,0,False,1526320049,-1.0,4384,8,not locked,0,Monday,1127,330,660,19800,2018-05-14 18:47:29+00:00,awake
Still,House,0,False,1526320079,-1.0,2479,8,not locked,0,Monday,1127,330,660,19800,2018-05-14 18:47:59+00:00,awake
Still,House,0,False,1526320109,-1.0,2479,8,not locked,0,Monday,1128,330,660,19800,2018-05-14 18:48:29+00:00,awake
Still,Other,0,False,1526320139,-1.0,23168,8,not locked,0,Monday,1128,330,660,19800,2018-05-14 18:48:59+00:00,awake
Still,Other,0,False,1526320169,-1.0,23168,8,not locked,0,Monday,1129,330,660,19800,2018-05-14 18:49:29+00:00,awake
Still,Other,0,False,1526320245,-1.0,26897,0,locked,0,Monday,1130,330,660,19800,2018-05-14 18:50:45+00:00,awake
Exercise,Other,0,False,1526320275,-1.0,13458,0,locked,0,Monday,1131,330,660,19800,2018-05-14 18:51:15+00:00,awake
Still,Other,0,False,1526320320,-1.0,13458,0,locked,0,Monday,1132,330,660,19800,2018-05-14 18:52:00+00:00,awake
Still,Other,0,False,1526320540,-1.0,20728,8,not locked,0,Monday,1135,330,660,19800,2018-05-14 18:55:40+00:00,awake
Still,Other,0,False,1526320570,-1.0,20728,8,not locked,0,Monday,1136,330,660,19800,2018-05-14 18:56:10+00:00,awake
Unknown,Other,0,False,1526320600,-1.0,21065,8,not locked,0,Monday,1136,330,660,19800,2018-05-14 18:56:40+00:00,awake
Still,Other,0,False,1526320660,-1.0,22898,8,locked,0,Monday,1137,330,660,19800,2018-05-14 18:57:40+00:00,awake
Still,Other,0,False,1526320692,-1.0,22898,8,locked,0,Monday,1138,330,660,19800,2018-05-14 18:58:12+00:00,awake
Still,House,0,False,1526320722,-1.0,13053,8,not locked,0,Monday,1138,330,660,19800,2018-05-14 18:58:42+00:00,awake
Still,House,0,False,1526320752,-1.0,13053,8,not locked,0,Monday,1139,330,660,19800,2018-05-14 18:59:12+00:00,awake
Still,House,0,False,1526320782,-1.0,5524,8,not locked,0,Monday,1139,330,660,19800,2018-05-14 18:59:42+00:00,awake
Still,House,0,False,1526320813,-1.0,5524,8,not locked,0,Monday,1140,330,660,19800,2018-05-14 19:00:13+00:00,awake
Still,House,0,False,1526320843,-1.0,5964,8,not locked,0,Monday,1140,330,660,19800,2018-05-14 19:00:43+00:00,awake
