NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,50,32,2,1,2023-10-07 17:56:19.941094,2023-10-07 18:39:55.756673,2615.815579175949,43.59692631959915,asleep,0.7323517637115786,0.6222669735327964,0.219026884714698,0.3240085383664757,0.20238249175082934,0.723311511340597,0.0,90132.0,5252.0,30850.0,8652.0
LSTM,128,50,32,2,1,2023-10-07 17:56:19.941094,2023-10-07 18:39:55.756673,2615.815579175949,43.59692631959915,avg,0.7323517637115786,0.6836351812333437,0.5819826195778472,0.5785761889857945,0.20238249175082934,0.7233115074922574,,,,,
LSTM,128,80,32,2,1,2023-10-07 18:39:56.920042,2023-10-07 19:52:11.155041,4334.2349989414215,72.23724998235703,awake,0.7279480450157911,0.7434661400859566,0.9394342866728173,0.8300402945671808,0.19262880513328406,0.7162606328083049,0.0,8583.0,30919.0,5777.0,89607.0
LSTM,128,80,32,2,1,2023-10-07 18:39:56.920042,2023-10-07 19:52:11.155041,4334.2349989414215,72.23724998235703,asleep,0.7279480450157911,0.5977019498607242,0.2172801377145461,0.3187033530132561,0.19262880513328406,0.7162611902867374,0.0,89607.0,5777.0,30919.0,8583.0
LSTM,128,80,32,2,1,2023-10-07 18:39:56.920042,2023-10-07 19:52:11.155041,4334.2349989414215,72.23724998235703,avg,0.7279480450157911,0.6705840449733405,0.5783572121936816,0.5743718237902184,0.19262880513328406,0.7162609115475211,,,,,
LSTM,128,100,32,2,1,2023-10-07 19:52:12.348789,2023-10-07 21:22:52.305760,5439.9569709300995,90.66594951550165,awake,0.7246341354921934,0.741983197746404,0.9361213620733037,0.8278224591493799,0.18416980736476674,0.7008541426571857,0.0,8452.0,31050.0,6093.0,89291.0
LSTM,128,100,32,2,1,2023-10-07 19:52:12.348789,2023-10-07 21:22:52.305760,5439.9569709300995,90.66594951550165,asleep,0.7246341354921934,0.5810931591612238,0.21396384993164902,0.312764815808463,0.18416980736476674,0.7008538893302808,0.0,89291.0,6093.0,31050.0,8452.0
LSTM,128,100,32,2,1,2023-10-07 19:52:12.348789,2023-10-07 21:22:52.305760,5439.9569709300995,90.66594951550165,avg,0.7246341354921934,0.6615381784538139,0.5750426060024764,0.5702936374789215,0.18416980736476674,0.7008540159937333,,,,,
LSTM,128,120,32,2,1,2023-10-07 21:22:53.487256,2023-10-07 23:13:58.685102,6665.1978459358215,111.08663076559702,awake,0.7313805732247972,0.7469955988341503,0.9377463725572424,0.8315723416618246,0.20847913945291185,0.7022500107944598,0.0,9207.0,30295.0,5938.0,89446.0
LSTM,128,120,32,2,1,2023-10-07 21:22:53.487256,2023-10-07 23:13:58.685102,6665.1978459358215,111.08663076559702,asleep,0.7313805732247972,0.607923407065038,0.23307680623765886,0.3369626877962194,0.20847913945291185,0.7022499667376068,0.0,89446.0,5938.0,30295.0,9207.0
LSTM,128,120,32,2,1,2023-10-07 21:22:53.487256,2023-10-07 23:13:58.685102,6665.1978459358215,111.08663076559702,avg,0.7313805732247972,0.6774595029495942,0.5854115893974506,0.5842675147290219,0.20847913945291185,0.7022499887660333,,,,,
LSTM,128,150,32,2,1,2023-10-07 23:13:59.860131,2023-10-08 01:28:30.807500,8070.947368860245,134.51578948100408,awake,0.7235813946591937,0.7457303095155519,0.9242430596326427,0.8254455737566772,0.1965791926689987,0.6974040826097121,0.0,9443.0,30059.0,7226.0,88158.0
LSTM,128,150,32,2,1,2023-10-07 23:13:59.860131,2023-10-08 01:28:30.807500,8070.947368860245,134.51578948100408,asleep,0.7235813946591937,0.5665006899034135,0.2390511872816566,0.3362233180822844,0.1965791926689987,0.6974040528846063,0.0,88158.0,7226.0,30059.0,9443.0
LSTM,128,150,32,2,1,2023-10-07 23:13:59.860131,2023-10-08 01:28:30.807500,8070.947368860245,134.51578948100408,avg,0.7235813946591937,0.6561154997094827,0.5816471234571496,0.5808344459194807,0.1965791926689987,0.6974040677471591,,,,,
LSTM,128,200,32,2,1,2023-10-08 01:28:31.976562,2023-10-08 04:25:55.856332,10643.879770040512,177.39799616734186,awake,0.7187550968966386,0.7453029992484799,0.9149542900276776,0.8214608433734941,0.19065083136228667,0.6816156150309294,0.0,9678.0,29824.0,8112.0,87272.0
LSTM,128,200,32,2,1,2023-10-08 01:28:31.976562,2023-10-08 04:25:55.856332,10643.879770040512,177.39799616734186,asleep,0.7187550968966386,0.5440134907251265,0.24500025315173915,0.33784821615583327,0.19065083136228667,0.681615484983592,0.0,87272.0,8112.0,29824.0,9678.0
LSTM,128,200,32,2,1,2023-10-08 01:28:31.976562,2023-10-08 04:25:55.856332,10643.879770040512,177.39799616734186,avg,0.7187550968966386,0.6446582449868032,0.5799772715897084,0.5796545297646637,0.19065083136228667,0.6816155500072607,,,,,
