NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MPL,16-8,50,32,-1,-1,2023-10-04 17:39:41.775303,2023-10-04 17:53:18.778096,817.0027930736542,13.616713217894237,asleep,0.7413706185872724,0.5763670647391578,0.4410551097385009,0.49971318763265077,0.32945587195549375,0.7109189607963923,0.0,82579.0,12806.0,22080.0,17423.0
MPL,16-8,50,32,-1,-1,2023-10-04 17:39:41.775303,2023-10-04 17:53:18.778096,817.0027930736542,13.616713217894237,avg,0.7413706185872724,0.6826980987231652,0.6533995997400373,0.6626607768960479,0.32945587195549375,0.7109189613271787,,,,,
MPL,16-8,80,32,-1,-1,2023-10-04 17:53:19.723697,2023-10-04 18:14:57.443060,1297.7193629741669,21.628656049569447,awake,0.7423417946741,0.7814658694198916,0.8823924097080253,0.8288681317058039,0.31537352951824116,0.7085931023150834,0.0,15966.0,23537.0,11218.0,84167.0
MPL,16-8,80,32,-1,-1,2023-10-04 17:53:19.723697,2023-10-04 18:14:57.443060,1297.7193629741669,21.628656049569447,asleep,0.7423417946741,0.5873307828134197,0.40417183505050247,0.4788339556435287,0.31537352951824116,0.7085931029785665,0.0,84167.0,11218.0,23537.0,15966.0
MPL,16-8,80,32,-1,-1,2023-10-04 17:53:19.723697,2023-10-04 18:14:57.443060,1297.7193629741669,21.628656049569447,avg,0.7423417946741,0.6843983261166556,0.643282122379264,0.6538510436746663,0.31537352951824116,0.708593102646825,,,,,
MPL,16-8,100,32,-1,-1,2023-10-04 18:14:58.372475,2023-10-04 18:41:58.226853,1619.8543779850006,26.997572966416676,awake,0.7467602751912698,0.785744954916273,0.8825286994810505,0.8313294061297952,0.3302294814702207,0.7070584196618027,0.0,16549.0,22954.0,11205.0,84180.0
MPL,16-8,100,32,-1,-1,2023-10-04 18:14:58.372475,2023-10-04 18:41:58.226853,1619.8543779850006,26.997572966416676,asleep,0.7467602751912698,0.5962744108957267,0.41893020783231655,0.492112345183401,0.3302294814702207,0.707058419263713,0.0,84180.0,11205.0,22954.0,16549.0
MPL,16-8,100,32,-1,-1,2023-10-04 18:14:58.372475,2023-10-04 18:41:58.226853,1619.8543779850006,26.997572966416676,avg,0.7467602751912698,0.691009682906,0.6507294536566836,0.6617208756565981,0.3302294814702207,0.7070584194627578,,,,,
MPL,16-8,120,32,-1,-1,2023-10-04 18:41:59.167414,2023-10-04 19:14:36.166990,1956.9995760917664,32.61665960152944,awake,0.7310954273174782,0.7838886594373421,0.8556167112229386,0.8181836409387563,0.30583363507044115,0.6961641558284417,0.0,17003.0,22500.0,13772.0,81613.0
MPL,16-8,120,32,-1,-1,2023-10-04 18:41:59.167414,2023-10-04 19:14:36.166990,1956.9995760917664,32.61665960152944,asleep,0.7310954273174782,0.5524939073923639,0.43042300584765714,0.4838783118472353,0.30583363507044115,0.6961641568900147,0.0,81613.0,13772.0,22500.0,17003.0
MPL,16-8,120,32,-1,-1,2023-10-04 18:41:59.167414,2023-10-04 19:14:36.166990,1956.9995760917664,32.61665960152944,avg,0.7310954273174782,0.668191283414853,0.6430198585352979,0.6510309763929958,0.30583363507044115,0.6961641563592282,,,,,
