activity,location,distanceHome,showActuation,timestamp,time_to_next_alarm,sound,proximity,phone_lock,light,day_of_week,minutes_day,timestamp_text,class
Unknown,House,0,False,1526392965,590280000.0,2176,10,not locked,0,Tuesday,902,2018-05-15 15:02:45+00:00,asleep
Still,House,0,False,1526392995,590220000.0,2176,10,not locked,0,Tuesday,903,2018-05-15 15:03:15+00:00,asleep
Still,House,0,False,1526393025,590220000.0,2315,10,not locked,0,Tuesday,903,2018-05-15 15:03:45+00:00,asleep
Still,House,0,False,1526393055,590160000.0,2315,10,not locked,0,Tuesday,904,2018-05-15 15:04:15+00:00,asleep
Still,House,0,False,1526393085,590160000.0,1040,10,locked,0,Tuesday,904,2018-05-15 15:04:45+00:00,asleep
Still,House,0,False,1526393115,590100000.0,1040,10,locked,0,Tuesday,905,2018-05-15 15:05:15+00:00,asleep
Still,House,0,False,1526393146,590100000.0,2849,10,locked,0,Tuesday,905,2018-05-15 15:05:46+00:00,asleep
Still,House,0,False,1526393175,590040000.0,2849,10,locked,0,Tuesday,906,2018-05-15 15:06:15+00:00,asleep
Still,House,0,False,1526393205,590040000.0,4642,10,not locked,0,Tuesday,906,2018-05-15 15:06:45+00:00,asleep
Still,House,0,False,1526393236,589980000.0,4642,10,not locked,0,Tuesday,907,2018-05-15 15:07:16+00:00,asleep
Still,House,0,False,1526393266,589980000.0,11983,10,not locked,0,Tuesday,907,2018-05-15 15:07:46+00:00,asleep
Still,House,0,False,1526393295,589920000.0,11983,10,not locked,0,Tuesday,908,2018-05-15 15:08:15+00:00,asleep
Still,House,0,False,1526393326,589920000.0,8037,10,not locked,0,Tuesday,908,2018-05-15 15:08:46+00:00,asleep
Still,House,0,False,1526393356,589860000.0,8037,10,not locked,0,Tuesday,909,2018-05-15 15:09:16+00:00,asleep
Still,House,0,False,1526393386,589860000.0,16954,10,not locked,0,Tuesday,909,2018-05-15 15:09:46+00:00,asleep
Still,House,0,False,1526393416,589800000.0,16954,10,locked,0,Tuesday,910,2018-05-15 15:10:16+00:00,asleep
Still,House,0,False,1526393446,589800000.0,25776,10,locked,0,Tuesday,910,2018-05-15 15:10:46+00:00,asleep
Still,House,0,False,1526393476,589740000.0,25776,10,not locked,0,Tuesday,911,2018-05-15 15:11:16+00:00,asleep
Still,House,0,False,1526393506,589740000.0,15300,10,not locked,0,Tuesday,911,2018-05-15 15:11:46+00:00,asleep
Still,House,0,False,1526393536,589680000.0,15300,10,not locked,0,Tuesday,912,2018-05-15 15:12:16+00:00,asleep
Still,House,0,False,1526393566,589680000.0,4392,10,locked,0,Tuesday,912,2018-05-15 15:12:46+00:00,asleep
Still,House,0,False,1526393597,589620000.0,4392,10,locked,0,Tuesday,913,2018-05-15 15:13:17+00:00,asleep
Still,House,0,False,1526393627,589620000.0,5198,10,locked,0,Tuesday,913,2018-05-15 15:13:47+00:00,asleep
Still,House,0,False,1526393657,589560000.0,5198,10,locked,0,Tuesday,914,2018-05-15 15:14:17+00:00,asleep
Still,House,0,False,1526393687,589560000.0,13775,10,locked,0,Tuesday,914,2018-05-15 15:14:47+00:00,asleep
Still,House,0,False,1526393717,589500000.0,13775,10,locked,0,Tuesday,915,2018-05-15 15:15:17+00:00,asleep
Still,House,0,False,1526393747,589500000.0,15575,10,locked,0,Tuesday,915,2018-05-15 15:15:47+00:00,asleep
Still,House,0,False,1526393777,589440000.0,15575,10,locked,0,Tuesday,916,2018-05-15 15:16:17+00:00,asleep
Still,House,0,False,1526393807,589440000.0,17957,10,locked,0,Tuesday,916,2018-05-15 15:16:47+00:00,asleep
Still,House,0,False,1526393837,589380000.0,17957,10,locked,0,Tuesday,917,2018-05-15 15:17:17+00:00,asleep
Still,House,0,False,1526393897,589320000.0,3889,0,locked,0,Tuesday,918,2018-05-15 15:18:17+00:00,asleep
Still,House,0,False,1526393927,589320000.0,8396,0,locked,0,Tuesday,918,2018-05-15 15:18:47+00:00,asleep
Still,House,0,False,1526393957,589260000.0,8396,10,locked,0,Tuesday,919,2018-05-15 15:19:17+00:00,asleep
Tilting,House,0,False,1526393987,589260000.0,2604,10,locked,0,Tuesday,919,2018-05-15 15:19:47+00:00,asleep
Tilting,House,0,False,1526394017,589200000.0,2604,10,locked,0,Tuesday,920,2018-05-15 15:20:17+00:00,asleep
Tilting,House,0,False,1526394048,589200000.0,7719,10,locked,0,Tuesday,920,2018-05-15 15:20:48+00:00,asleep
Still,House,0,False,1526394078,589140000.0,7719,10,locked,0,Tuesday,921,2018-05-15 15:21:18+00:00,asleep
Still,House,0,False,1526394108,589140000.0,1650,10,locked,0,Tuesday,921,2018-05-15 15:21:48+00:00,asleep
Still,House,0,False,1526394168,589080000.0,5537,10,locked,0,Tuesday,922,2018-05-15 15:22:48+00:00,asleep
Still,House,0,False,1526394198,589020000.0,5537,10,locked,0,Tuesday,923,2018-05-15 15:23:18+00:00,asleep
Still,House,0,False,1526394228,589020000.0,19359,10,locked,0,Tuesday,923,2018-05-15 15:23:48+00:00,asleep
Still,House,0,False,1526394258,588960000.0,19359,10,locked,0,Tuesday,924,2018-05-15 15:24:18+00:00,asleep
Still,House,0,False,1526394288,588960000.0,667,10,locked,0,Tuesday,924,2018-05-15 15:24:48+00:00,asleep
Still,House,0,False,1526394318,588900000.0,667,10,locked,0,Tuesday,925,2018-05-15 15:25:18+00:00,asleep
Still,House,0,False,1526394349,588900000.0,714,10,locked,0,Tuesday,925,2018-05-15 15:25:49+00:00,asleep
Still,House,0,False,1526394409,588840000.0,1815,10,locked,0,Tuesday,926,2018-05-15 15:26:49+00:00,asleep
Still,House,0,False,1526394439,588780000.0,1815,10,locked,0,Tuesday,927,2018-05-15 15:27:19+00:00,asleep
Still,House,0,False,1526394469,588780000.0,5478,10,locked,0,Tuesday,927,2018-05-15 15:27:49+00:00,asleep
Still,House,0,False,1526394499,588720000.0,5478,10,locked,0,Tuesday,928,2018-05-15 15:28:19+00:00,asleep
Still,House,0,False,1526394529,588720000.0,2336,10,locked,0,Tuesday,928,2018-05-15 15:28:49+00:00,asleep
Still,House,0,False,1526394559,588660000.0,2336,10,locked,0,Tuesday,929,2018-05-15 15:29:19+00:00,asleep
Still,House,0,False,1526394589,588660000.0,2464,10,locked,0,Tuesday,929,2018-05-15 15:29:49+00:00,asleep
Still,House,0,False,1526394619,588600000.0,2464,10,locked,0,Tuesday,930,2018-05-15 15:30:19+00:00,asleep
Tilting,House,0,False,1526394649,588600000.0,7298,10,not locked,0,Tuesday,930,2018-05-15 15:30:49+00:00,asleep
Unknown,Other,0,False,1526394713,588540000.0,0,10,not locked,0,Tuesday,931,2018-05-15 15:31:53+00:00,asleep
Still,House,0,False,1526394743,588480000.0,944,10,not locked,0,Tuesday,932,2018-05-15 15:32:23+00:00,asleep
Still,House,0,False,1526394773,588480000.0,944,10,not locked,0,Tuesday,932,2018-05-15 15:32:53+00:00,asleep
Still,House,0,False,1526394803,588420000.0,1468,10,locked,0,Tuesday,933,2018-05-15 15:33:23+00:00,asleep
Still,House,0,False,1526394833,588420000.0,1468,10,locked,0,Tuesday,933,2018-05-15 15:33:53+00:00,asleep
Still,House,0,False,1526394863,588360000.0,3453,10,locked,0,Tuesday,934,2018-05-15 15:34:23+00:00,asleep
Still,House,0,False,1526394894,588360000.0,3453,10,locked,0,Tuesday,934,2018-05-15 15:34:54+00:00,asleep
Tilting,House,0,False,1526394954,588300000.0,3624,10,not locked,0,Tuesday,935,2018-05-15 15:35:54+00:00,asleep
Unknown,House,0,False,1526394984,588240000.0,17164,10,not locked,0,Tuesday,936,2018-05-15 15:36:24+00:00,asleep
Still,House,0,False,1526395014,588240000.0,17164,0,locked,0,Tuesday,936,2018-05-15 15:36:54+00:00,asleep
Unknown,House,0,False,1526395044,588180000.0,30169,0,locked,0,Tuesday,937,2018-05-15 15:37:24+00:00,asleep
Exercise,House,0,False,1526395082,588120000.0,30169,0,locked,0,Tuesday,938,2018-05-15 15:38:02+00:00,asleep
