client,round,loss,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
-1,110,0.5508083701133728,avg,0.8316380997568353,0.72157426418539,0.7144607848676888,0.7178888077457541,0.4358331647794935,0.7144607848676888,,,,,
-1,111,0.550859272480011,awake,0.8291471442974913,0.8894038604906003,0.9022076845279856,0.8957600209873081,0.4225729196787345,0.7061665038912058,[[ 12822 12313][ 10733 99020]],12822.0,12313.0,10733.0,99020.0
-1,111,0.550859272480011,asleep,0.8291471442974913,0.5443430269581829,0.510125323254426,0.5266789895255698,0.4225729196787345,0.7061665038912058,[[ 99020 10733][ 12313 12822]],99020.0,10733.0,12313.0,12822.0
-1,111,0.550859272480011,avg,0.8291471442974913,0.7168734437243915,0.7061665038912058,0.711219505256439,0.4225729196787345,0.7061665038912058,,,,,
-1,112,0.5594335794448853,awake,0.8275532293458276,0.8980596822591631,0.8889688664546755,0.8934911513541977,0.4408366734227388,0.7241741089782827,[[ 14060 11075][ 12186 97567]],14060.0,11075.0,12186.0,97567.0
-1,112,0.5594335794448853,asleep,0.8275532293458276,0.5357006781985827,0.5593793515018898,0.5472840154921079,0.4408366734227388,0.7241741089782827,[[ 97567 12186][ 11075 14060]],97567.0,12186.0,11075.0,14060.0
-1,112,0.5594335794448853,avg,0.8275532293458276,0.7168801802288729,0.7241741089782827,0.7203875834231528,0.4408366734227388,0.7241741089782827,,,,,
-1,113,0.5581688284873962,awake,0.8279906292627958,0.8960237931823382,0.8921213998706186,0.8940683382946472,0.4368796300050459,0.720041205206843,[[ 13773 11362][ 11840 97913]],13773.0,11362.0,11840.0,97913.0
-1,113,0.5581688284873962,asleep,0.8279906292627958,0.5377347440752743,0.5479610105430675,0.5427997162449752,0.4368796300050459,0.720041205206843,[[ 97913 11840][ 11362 13773]],97913.0,11840.0,11362.0,13773.0
-1,113,0.5581688284873962,avg,0.8279906292627958,0.7168792686288062,0.720041205206843,0.7184340272698112,0.4368796300050459,0.720041205206843,,,,,
-1,114,0.5529146194458008,awake,0.8284947512009964,0.8863849262639509,0.9052508815248784,0.8957185744809368,0.4133976606071583,0.6992934336011104,[[ 12400 12735][ 10399 99354]],12400.0,12735.0,10399.0,99354.0
-1,114,0.5529146194458008,asleep,0.8284947512009964,0.5438835036624413,0.4933359856773423,0.5173780615012308,0.4133976606071583,0.6992934336011104,[[ 99354 10399][ 12735 12400]],99354.0,10399.0,12735.0,12400.0
-1,114,0.5529146194458008,avg,0.8284947512009964,0.7151342149631961,0.6992934336011104,0.7065483179910839,0.4133976606071583,0.6992934336011104,,,,,
-1,115,0.5587970018386841,awake,0.8297402289306685,0.8958213611361957,0.8948092535055989,0.8953150212870701,0.4395869440975978,0.7202114698003427,[[ 13714 11421][ 11545 98208]],13714.0,11421.0,11545.0,98208.0
-1,115,0.5587970018386841,asleep,0.8297402289306685,0.5429351914169207,0.5456136860950865,0.5442711433900861,0.4395869440975978,0.7202114698003427,[[ 98208 11545][ 11421 13714]],98208.0,11545.0,11421.0,13714.0
-1,115,0.5587970018386841,avg,0.8297402289306685,0.7193782762765581,0.7202114698003428,0.7197930823385781,0.4395869440975978,0.7202114698003427,,,,,
-1,116,0.5568907856941223,awake,0.8275013344404246,0.8853883516777328,0.9051688792105912,0.8951693563647178,0.4089091869056535,0.6967658599355124,[[ 12275 12860][ 10408 99345]],12275.0,12860.0,10408.0,99345.0
-1,116,0.5568907856941223,asleep,0.8275013344404246,0.5411541683198872,0.4883628406604337,0.5134049939353382,0.4089091869056535,0.6967658599355123,[[ 99345 10408][ 12860 12275]],99345.0,10408.0,12860.0,12275.0
-1,116,0.5568907856941223,avg,0.8275013344404246,0.71327125999881,0.6967658599355124,0.704287175150028,0.4089091869056535,0.6967658599355124,,,,,
-1,117,0.5627382397651672,awake,0.8278349445465868,0.8911490823614502,0.8981075688136088,0.8946147946796876,0.4246760639846848,0.7095471203924817,[[ 13095 12040][ 11183 98570]],13095.0,12040.0,11183.0,98570.0
-1,117,0.5627382397651672,asleep,0.8278349445465868,0.5393772139385452,0.5209866719713547,0.5300224637241213,0.4246760639846848,0.7095471203924818,[[ 98570 11183][ 12040 13095]],98570.0,11183.0,12040.0,13095.0
-1,117,0.5627382397651672,avg,0.8278349445465868,0.7152631481499977,0.7095471203924817,0.7123186292019045,0.4246760639846848,0.7095471203924817,,,,,
-1,118,0.5598691701889038,awake,0.8281463139790048,0.8892415876841178,0.9010140952866892,0.8950891341832647,0.4203475162464541,0.7054901389502871,[[ 12818 12317][ 10864 98889]],12818.0,12317.0,10864.0,98889.0
-1,118,0.5598691701889038,asleep,0.8281463139790048,0.5412549615741914,0.509966182613885,0.525144929020628,0.4203475162464541,0.7054901389502871,[[ 98889 10864][ 12317 12818]],98889.0,10864.0,12317.0,12818.0
-1,118,0.5598691701889038,avg,0.8281463139790048,0.7152482746291546,0.7054901389502871,0.7101170316019464,0.4203475162464541,0.7054901389502871,,,,,
-1,119,0.559916615486145,awake,0.8283983749481051,0.8918114368440101,0.8980437892358295,0.894916762381227,0.427359833819869,0.7111663147492058,[[ 13178 11957][ 11190 98563]],13178.0,11957.0,11190.0,98563.0
-1,119,0.559916615486145,asleep,0.8283983749481051,0.5407912015758372,0.524288840262582,0.5324121770397754,0.427359833819869,0.7111663147492058,[[ 98563 11190][ 11957 13178]],98563.0,11190.0,11957.0,13178.0
-1,119,0.559916615486145,avg,0.8283983749481051,0.7163013192099237,0.7111663147492058,0.7136644697105012,0.427359833819869,0.7111663147492058,,,,,
-1,120,0.5609728097915649,awake,0.8291767985291502,0.8925244221524087,0.8982169052326587,0.8953616159414366,0.4305495750881362,0.712963634633437,[[ 13264 11871][ 11171 98582]],13264.0,11871.0,11171.0,98582.0
-1,120,0.5609728097915649,asleep,0.8291767985291502,0.5428279107837118,0.5277103640342152,0.5351623966108533,0.4305495750881362,0.7129636346334369,[[ 98582 11171][ 11871 13264]],98582.0,11171.0,11871.0,13264.0
-1,120,0.5609728097915649,avg,0.8291767985291502,0.7176761664680602,0.7129636346334369,0.715262006276145,0.4305495750881362,0.7129636346334369,,,,,
-1,121,0.5619231462478638,awake,0.8289543917917087,0.8906907773160376,0.9002669630898472,0.8954532684447587,0.4255332144725113,0.7089160556447843,[[ 13009 12126][ 10946 98807]],13009.0,12126.0,10946.0,98807.0
-1,121,0.5619231462478638,asleep,0.8289543917917087,0.5430599039866416,0.5175651481997215,0.530006111224282,0.4255332144725113,0.7089160556447844,[[ 98807 10946][ 12126 13009]],98807.0,10946.0,12126.0,13009.0
-1,121,0.5619231462478638,avg,0.8289543917917087,0.7168753406513396,0.7089160556447844,0.7127296898345203,0.4255332144725113,0.7089160556447844,,,,,
-1,122,0.5626900792121887,awake,0.8293843781507622,0.8939208152810704,0.8967226408389748,0.895319536047305,0.4343634101482699,0.7160358778095809,[[ 13456 11679][ 11335 98418]],13456.0,11679.0,11335.0,98418.0
-1,122,0.5626900792121887,asleep,0.8293843781507622,0.5427776209108144,0.535349114780187,0.5390377759083443,0.4343634101482699,0.7160358778095809,[[ 98418 11335][ 11679 13456]],98418.0,11335.0,11679.0,13456.0
